organic_formula,organic_concentration,organic_temperature,organic_soak_time,organic_ph,organic_curing_time,Model_Predicted_Adhesion,True_Adhesion,Adhesion_Error,Model_Predicted_Coverage,True_Coverage,Coverage_Error,Model_Predicted_Uniformity,True_Uniformity,Uniformity_Error
28.0,2.2,40.0,300.0,6.0,60.0,2.3976655,2.3975873,7.820064086905276e-05,3.3360238,3.3362365,-0.0002126924743652836,0.6032311,0.5996165,0.0036145724258422884
28.0,4.8,40.0,260.0,8.0,60.0,1.7584363,1.7587223,-0.0002859777877808334,3.6574066,3.6580086,-0.0006020314727783749,1.6976569,1.6996486,-0.00199173011169429
28.0,2.4,40.0,290.0,7.5,60.0,2.3579912,2.3581705,-0.000179281433105416,3.4740443,3.4743333,-0.0002889770324707719,0.7417812,0.7391033,0.0026778751365661435
30.0,1.2,40.0,290.0,9.0,60.0,2.500412,2.50085,-0.00043801269531229536,3.609755,3.608827,0.0009280392150881056,0.5553175,0.5590379,-0.0037203789047240976
30.0,1.2,40.0,300.0,8.0,60.0,2.5125937,2.5128696,-0.0002758538146974132,3.5302272,3.5292215,0.0010056842956545076,0.5109975,0.51760936,-0.00661188580642702
30.0,5.0,40.0,230.0,9.0,55.0,1.5763158,1.577054,-0.0007382393875121629,4.011348,4.011902,-0.0005542293090821104,1.7759157,1.7784086,-0.0024928580795287036
27.0,2.5,40.0,290.0,10.0,25.0,1.1410608,1.1411904,-0.00012957083740228192,3.7073753,3.7085676,-0.0011923119903562984,0.3141526,0.31892836,-0.004775761618957541
30.0,3.3,40.0,200.0,9.0,60.0,2.1415484,2.140865,0.0006833951568605556,3.9595551,3.9598577,-0.0003025509216310063,0.954198,0.95393574,0.00026226281524655004
30.0,5.0,40.0,180.0,9.0,55.0,1.5280287,1.5273988,0.0006299265777587326,4.0510883,4.0495863,0.0015020331298831735,1.6477469,1.6445171,0.0032298205856322593
30.0,5.0,35.0,290.0,9.0,40.0,0.52717197,0.5272239,-5.193058624264335e-05,3.3979468,3.3979018,4.503456420890117e-05,2.3716412,2.3698072,0.001833959057617296
30.0,5.0,40.0,190.0,9.0,50.0,1.4101744,1.409734,0.00044036981201167613,4.04751,4.0484333,-0.000923152905273561,1.6046247,1.6068767,-0.002251951770019467
30.0,5.0,40.0,290.0,9.0,50.0,1.4738672,1.473872,-4.822036743235003e-06,3.9947054,3.9937537,0.0009517386138915285,1.8541746,1.856729,-0.002554386047363355
30.0,4.9,35.0,290.0,9.0,60.0,1.2119967,1.212167,-0.00017032546234130308,3.290688,3.2893772,0.001310837872314341,2.644349,2.6445417,-0.00019260179443358894
7.0,0.1,25.0,270.0,10.5,50.0,0.69075066,0.69095355,-0.00020289148788454892,0.34466028,0.3447169,-5.661786499022714e-05,1.0372481,1.0422206,-0.004972465386962943
30.0,4.8,40.0,30.0,9.0,60.0,1.5170301,1.516659,0.0003711198959350792,4.187058,4.1884437,-0.0013857280456539556,1.1785932,1.1701168,0.008476358721923871
30.0,4.4,35.0,300.0,8.5,60.0,1.3812363,1.3817523,-0.0005159852264404741,3.2366138,3.2367535,-0.0001397495422361672,2.3736377,2.377909,-0.0042713237609861565
30.0,2.4,40.0,290.0,9.0,60.0,2.4092162,2.409288,-7.183445739755712e-05,3.7848802,3.7847538,0.0001263612854005558,0.8815291,0.8844024,-0.002873307211303744
26.0,3.0,40.0,300.0,11.0,60.0,2.2363603,2.236642,-0.000281688491821086,3.5224288,3.5221972,0.00023155099182137207,1.1714061,1.1654093,0.005996849864196685
30.0,1.7,40.0,300.0,7.5,60.0,2.4885263,2.488582,-5.565570068366554e-05,3.5755773,3.5755413,3.595906372089175e-05,0.598839,0.6028717,-0.004032715033721934
30.0,4.1,40.0,300.0,8.0,60.0,2.0855243,2.0862641,-0.0007397793975831846,3.8405356,3.8414454,-0.0009097592834472756,1.5195781,1.5195044,7.369925079347972e-05
30.0,5.0,40.0,160.0,8.5,55.0,1.493836,1.4934974,0.0003386452651976679,4.0402093,4.039995,0.0002142933654782908,1.5611032,1.5660219,-0.004918675245666471
30.0,5.0,40.0,130.0,9.0,55.0,1.4771506,1.4777436,-0.0005930405746459311,4.0887575,4.087271,0.0014865149536129607,1.5099955,1.5106255,-0.0006300394897460482
30.0,5.0,40.0,20.0,8.0,35.0,1.0634981,1.0639901,-0.0004919606185913583,4.0381446,4.03665,0.001494588470459135,1.0552158,1.0612807,-0.006064864428710903
30.0,4.9,40.0,130.0,9.0,55.0,1.5118523,1.5116129,0.00023936440429683792,4.0860353,4.0870423,-0.0010070483825685983,1.4588876,1.4559609,0.0029266770568847633
30.0,5.0,40.0,90.0,8.5,55.0,1.4161462,1.4155319,0.0006142591720581514,4.0966816,4.097064,-0.00038240515136678255,1.3782331,1.3827116,-0.004478524858093191
30.0,4.2,40.0,20.0,9.0,60.0,1.6838189,1.6839356,-0.00011666365203866214,4.1840267,4.184305,-0.00027828186035172564,0.83880615,0.83717227,0.0016338823437499483
30.0,4.6,30.0,300.0,8.5,60.0,0.91166234,0.91151065,0.00015169016418459247,2.6911924,2.6913352,-0.00014281146545425116,2.9450068,2.9460335,-0.0010266526184081748
30.0,1.8,40.0,300.0,7.5,60.0,2.4811025,2.481368,-0.0002655334167478429,3.5906296,3.590431,0.00019857763671859985,0.6307814,0.62954813,0.0012332821246338055
30.0,4.4,40.0,30.0,9.0,60.0,1.6404096,1.6404742,-6.461118621836626e-05,4.1805124,4.1811132,-0.000600771716309012,0.9645792,0.9637027,0.0008765245864867932
30.0,4.6,40.0,40.0,9.0,60.0,1.5938811,1.5936809,0.00020023021850579248,4.175928,4.176089,-0.00016088415527359956,1.0987372,1.0937318,0.005005439837646453
30.0,1.1,40.0,300.0,8.0,60.0,2.5149765,2.5150855,-0.00010899853515633495,3.5149004,3.5115829,0.003317545938110289,0.4958248,0.49618086,-0.00035604615722656385
27.0,1.1,35.0,110.0,9.0,15.0,0.6943997,0.69435954,4.017446990967066e-05,2.7749383,2.7743247,0.000613644955444137,0.19197297,0.18701074,0.004962230962524405
27.0,2.3,40.0,300.0,10.0,60.0,2.3680625,2.3682113,-0.00014880381469728476,3.5156357,3.5154974,0.00013832883605946478,0.887119,0.8879406,-0.0008216048103332207
29.0,1.5,40.0,300.0,6.0,60.0,2.4777744,2.4780073,-0.0002329183624265596,3.3473887,3.3458858,0.0015029443542480259,0.43233937,0.43037415,0.0019652202507018934
30.0,1.1,40.0,300.0,8.0,30.0,1.5604448,1.5602282,0.00021663184814446623,3.7039428,3.7070115,-0.0030687242736817666,0.027868986,0.012752295,0.015116691129760742
30.0,4.9,40.0,150.0,9.0,60.0,1.6447266,1.6450021,-0.00027546597442618115,4.074171,4.0738597,0.0003113662841798259,1.567891,1.5667639,0.0011271017013549933
30.0,4.1,40.0,20.0,9.0,60.0,1.7109592,1.7111411,-0.0001819039093018393,4.180215,4.180411,-0.00019611810302766486,0.7960832,0.7895044,0.006578811898803716
6.0,2.2,25.0,110.0,10.0,55.0,0.57049847,0.5709888,-0.0004903335083007443,0.33269644,0.33289558,-0.00019914216430666487,0.86236364,0.87107956,-0.008715923506317114
5.0,4.5,35.0,240.0,9.5,50.0,0.35321033,0.35236442,0.0008459100094604377,0.2234106,0.22213978,0.0012708263842773349,1.3391037,1.3384309,0.00067279873046866
8.0,2.2,40.0,10.0,6.5,60.0,1.3551418,1.3557526,-0.0006108410812377674,1.1737329,1.1759944,-0.0022615232223510695,-0.5051695,-0.50936997,0.004200459158630321
28.0,1.5,40.0,300.0,8.0,60.0,2.4596844,2.4599237,-0.00023932805175785887,3.3867888,3.386054,0.0007348450622557401,0.5477312,0.5526707,-0.004939479277801473
28.0,1.8,40.0,300.0,8.0,60.0,2.439295,2.4394305,-0.00013544651794417106,3.4263592,3.4274526,-0.0010934233642578839,0.628785,0.6275425,0.0012425141525268524
28.0,1.5,40.0,290.0,7.5,25.0,1.3772595,1.3777612,-0.0005017071258544004,3.5883641,3.5880244,0.00033972429809558946,-0.045997858,-0.048075654,0.002077795952514651
28.0,1.8,40.0,290.0,8.0,60.0,2.4232807,2.4235685,-0.00028778405761720194,3.4397364,3.4382896,0.0014467662719725993,0.6028318,0.6001533,0.0026784809104919427
28.0,1.8,40.0,290.0,7.5,60.0,2.4218204,2.4216475,0.00017290214538556725,3.4039626,3.4039054,5.7212152099417324e-05,0.5680945,0.5657444,0.002350091958618128
29.0,3.3,40.0,210.0,6.0,50.0,1.8336183,1.8340375,-0.00041921672821043643,3.7073216,3.7076836,-0.00036195617065448715,0.6655187,0.66547817,4.053107650758836e-05
30.0,5.0,30.0,200.0,9.0,60.0,0.64712566,0.6472632,-0.00013753862686161078,2.82634,2.8260593,0.00028066009826677174,2.9102695,2.9087303,0.0015391988250730293
9.0,3.3,30.0,200.0,3.5,60.0,0.55230373,0.5515016,0.0008021314414977665,0.18783092,0.18885481,-0.001023885012207043,1.0440359,1.0330554,0.010980511560058526
30.0,4.6,40.0,130.0,9.0,60.0,1.7149782,1.7147152,0.0002630180786131753,4.089278,4.0896354,-0.0003571788696286049,1.3550749,1.3508747,0.004200182507324124
26.0,5.0,40.0,280.0,10.0,60.0,1.6756012,1.6760118,-0.0004105560272216202,3.4993665,3.4986463,0.0007202218353272727,1.9308362,1.9292367,0.0015995007141114126
30.0,4.7,40.0,50.0,8.0,60.0,1.5144844,1.5139854,0.0004990055175781993,4.1304946,4.1288743,0.0016202945739749453,1.1266868,1.1339009,-0.007214088552856435
8.0,2.6,25.0,200.0,4.5,30.0,-0.007044196,-0.0069461316,-9.806452884521515e-05,0.2023027,0.20277624,-0.00047354567932128555,0.71063733,0.71104234,-0.0004050089910888621
8.0,1.9,40.0,190.0,6.5,60.0,1.7496204,1.750443,-0.0008225623779296587,0.95778775,0.9582144,-0.00042664784851076387,-0.10109842,-0.108319506,0.007221087764221187
14.0,0.7,40.0,40.0,3.5,20.0,1.197645,1.1977834,-0.00013845104064946767,1.6607351,1.6611991,-0.0004639696899413348,-0.86412203,-0.8632771,-0.0008449331192016407
30.0,4.1,40.0,290.0,9.0,60.0,2.0746129,2.0742445,0.0003683559112550583,3.9210234,3.921051,-2.763116455062331e-05,1.5630996,1.5609329,0.002166722726440362
30.0,2.2,40.0,300.0,9.0,55.0,2.280549,2.2800407,0.000508349377441597,3.780135,3.7795515,0.0005834163055418173,0.76653653,0.7658572,0.0006793338325500331
27.0,4.9,40.0,290.0,10.0,60.0,1.7512586,1.7513902,-0.00013158832092274864,3.629938,3.6302555,-0.0003176128082276186,1.940419,1.9395382,0.0008807586639403286
30.0,3.8,40.0,140.0,9.0,60.0,1.9490607,1.9491382,-7.752151794426787e-05,4.0507183,4.0507083,1.0007495117037024e-05,0.9997159,0.9946064,0.005109524263000487
27.0,2.2,35.0,290.0,8.0,50.0,1.4381433,1.4388393,-0.0006960466735839166,2.8291543,2.828442,0.0007122530059815446,1.1905715,1.1954726,-0.004901053445434567
24.0,2.8,40.0,80.0,6.0,55.0,1.6918753,1.6914201,0.0004552385543823423,3.1892455,3.190617,-0.0013715375823974973,0.11650908,0.11003156,0.006477519933166503
30.0,2.9,40.0,270.0,9.0,60.0,2.308682,2.3088388,-0.00015683512573261282,3.8579257,3.8577976,0.00012805345764155263,1.0005145,1.0000001,0.0005144072937011135
26.0,4.9,35.0,200.0,11.0,20.0,-0.12315595,-0.12335707,0.00020111850006103438,3.0445602,3.0441344,0.00042579401550302265,1.7695272,1.7666594,0.0028677968841552826
5.0,1.3,35.0,260.0,9.0,50.0,1.0812235,1.0819101,-0.0006866121459960794,0.4936998,0.4947375,-0.0010377109527587858,0.51738596,0.52279973,-0.005413770374755877
29.0,2.6,40.0,190.0,4.5,60.0,2.0999124,2.0991347,0.0007777050140380659,3.5470662,3.5476635,-0.0005972882995606277,0.38801932,0.38726926,0.0007500633489990194
22.0,1.9,35.0,280.0,4.5,35.0,1.0061749,1.0066103,-0.0004353780105590399,2.1690114,2.1693113,-0.0002999455535888096,0.54693264,0.5483093,-0.0013766623085021967
30.0,5.0,35.0,260.0,9.0,60.0,1.1368802,1.1379528,-0.0010726406219483398,3.319586,3.318424,0.0011620385894777208,2.6072164,2.613492,-0.006275641815185473
30.0,4.7,30.0,270.0,9.0,60.0,0.84064484,0.8405098,0.0001350364257812764,2.7567785,2.7567558,2.2678622436433926e-05,2.9474025,2.94736,4.247726440409494e-05
30.0,4.9,40.0,90.0,9.0,60.0,1.564576,1.5643125,0.0002635297775268608,4.131158,4.1314955,-0.0003376249389646091,1.3985964,1.3953352,0.0032612059829710827
30.0,5.0,40.0,210.0,8.5,60.0,1.6803331,1.6802464,8.673751220711345e-05,3.9873528,3.9869952,0.0003576480529785542,1.7571496,1.7631773,-0.006027722859191842
28.0,5.0,35.0,250.00002,6.0,20.0,0.015602469,0.015217133,0.0003853364442749016,3.1484516,3.1492376,-0.0007860333038332001,1.7970775,1.8025767,-0.005499163417053143
30.0,3.7,40.0,200.0,9.0,60.0,2.0537407,2.0537012,3.953982238780185e-05,3.9872408,3.9873464,-0.00010560867919906514,1.1246904,1.121866,0.0028244134750365912
24.0,5.0,40.0,200.0,4.0,60.0,1.3739913,1.373612,0.0003792509918212339,2.9290273,2.9304194,-0.001392081045532123,1.2784132,1.2728004,0.005612776536560116
30.0,2.9,40.0,230.0,9.0,60.0,2.2549834,2.2550457,-6.227485961929347e-05,3.8963487,3.8962207,0.00012801482849100765,0.887119,0.8857144,0.0014045951896667352
27.0,1.3,40.0,300.0,10.0,60.0,2.4512253,2.4512687,-4.3419238281217076e-05,3.3928018,3.3921149,0.0006868616271971106,0.628785,0.6294708,-0.0006857858474731415
30.0,3.8,40.0,90.0,9.0,60.0,1.8819666,1.881897,6.959088134772529e-05,4.0985117,4.0987377,-0.00022600413818363307,0.8515831,0.8517493,-0.00016617679290775733
30.0,5.0,40.0,150.0,8.5,55.0,1.4822484,1.4823595,-0.00011107451629643883,4.0487924,4.0481477,0.0006446622131344171,1.5375457,1.539835,-0.0022893190002442054
30.0,4.3,40.0,30.0,9.0,60.0,1.6692461,1.6693454,-9.932246246346921e-05,4.17784,4.1781354,-0.0002951671508792941,0.91586715,0.914286,0.0015811498298644588
30.0,3.9,40.0,10.0,9.0,60.0,1.7494044,1.7496042,-0.00019976961059575693,4.180622,4.1808543,-0.00023219916992189837,0.6663173,0.6682217,-0.0019044158927917776
30.0,4.9,40.0,70.0,9.0,55.0,1.4522574,1.4520268,0.00023059479064935218,4.1299047,4.132264,-0.0023592529907228155,1.2955822,1.295291,0.00029117525482180717
30.0,4.9,40.0,270.0,9.0,55.0,1.6512134,1.6506474,0.0005660075164795053,3.980689,3.981525,-0.0008359512329101371,1.8382034,1.8308574,0.007346030175781282
30.0,2.4,40.0,300.0,8.0,60.0,2.4211245,2.4213076,-0.00018314168701172306,3.7053468,3.7051482,0.00019862273864745816,0.8360112,0.84297395,-0.006962778659057589
28.0,4.1,35.0,130.0,6.5,55.0,0.99692327,0.99659383,0.0003294378413390975,3.097987,3.0986261,-0.0006391634307862937,1.547927,1.5453091,0.0026179219802855425
27.0,4.9,40.0,300.0,10.0,60.0,1.7626069,1.7624246,0.00018225920715342347,3.6199784,3.6218812,-0.0019027721130369102,1.9763541,1.9692919,0.00706222216186525
30.0,4.9,40.0,300.0,8.0,60.0,1.8433387,1.8452976,-0.0019588720489502887,3.8612452,3.8597713,0.0014738553344728622,1.9252464,1.9253353,-8.89420822143272e-05
30.0,5.0,35.0,300.0,7.5,60.0,1.1889447,1.1896031,-0.0006584026199341064,3.1766937,3.1750004,0.0016932779022216238,2.6076155,2.6227777,-0.01516222911376941
30.0,5.0,40.0,210.0,9.0,50.0,1.422563,1.4225615,1.4568099975242887e-06,4.037547,4.0374975,4.961151123072938e-05,1.6609231,1.6568472,0.0040759233596801
19.0,2.9,25.0,190.0,4.0,15.0,-0.16980517,-0.16980278,-2.389105529798652e-06,1.2667986,1.2667356,6.301545562736877e-05,1.0128921,1.0181383,-0.005246172962951601
21.0,4.7,25.0,190.0,4.0,45.0,-0.058253646,-0.05844675,0.0001931041030883776,1.2999101,1.2994988,0.00041126851196282566,2.1153035,2.1152174,8.611638793931675e-05
9.0,3.9,40.0,50.0,3.5,35.0,0.68763644,0.68711543,0.0005210050318908976,0.97757196,0.97756034,1.1624263915988031e-05,-0.1250552,-0.11960319,-0.005452003901062014
20.0,1.3,40.0,180.0,8.5,40.0,1.6348481,1.6348007,4.74178283691451e-05,2.591441,2.591661,-0.00022008393859884734,-0.18973851,-0.18928395,-0.00045456203918456395
30.0,1.1,40.0,290.0,9.0,60.0,2.5028071,2.5030658,-0.0002586596496580995,3.5922275,3.5911884,0.0010390589538573636,0.54134274,0.53760934,0.003733395290527297
10.0,1.9,25.0,130.0,6.0,30.0,0.1068691,0.1067587,0.0001104015243530293,0.4391122,0.43933833,-0.0002261435681152335,0.5708894,0.5661368,0.00475261335678101
17.0,4.7,35.0,130.0,6.5,55.0,0.52358836,0.52322257,0.0003657893559264602,1.631154,1.6309122,0.00024174115447994637,1.4093769,1.4161025,-0.00672564033508305
9.0,1.1,30.0,280.0,6.5,15.0,-0.14270675,-0.14327805,0.0005712981765746972,0.6369283,0.63803804,-0.0011097200689696995,0.28181088,0.28946534,-0.00765446029266359
13.0,4.2,25.0,219.99998,4.0,10.0,-0.7272421,-0.7276135,0.00037138784027102023,0.6210892,0.6211784,-8.917995300294912e-05,1.2061435,1.2086841,-0.002540601579284596
30.0,4.3,30.0,300.0,8.5,60.0,1.0006487,1.0006235,2.5236953735241485e-05,2.683891,2.683776,0.00011505796813970903,2.7936797,2.795159,-0.0014792857971190898
23.0,4.3,30.0,300.0,8.5,35.0,0.035912752,0.035411388,0.0005013641514892558,2.111501,2.1117868,-0.00028582153015133116,2.0913467,2.095924,-0.00457725927734387
30.0,4.5,35.0,210.0,9.0,60.0,1.2318331,1.2317278,0.0001053003189086521,3.361208,3.3607266,0.00048136203613280415,2.2063394,2.2060575,0.0002818592834472611
3.0,0.2,40.0,150.0,6.0,45.0,1.4131477,1.4134762,-0.00032851208801276677,0.5959854,0.5970379,-0.0010524874023437603,-0.5554788,-0.5491911,-0.006287711264038043
21.0,0.7,25.0,160.0,4.0,30.0,0.3386463,0.33881754,-0.00017124731353757028,1.237694,1.2373153,0.0003787250396729558,0.69905823,0.69241697,0.0066412646916198526
30.0,4.9,40.0,180.0,9.0,60.0,1.6851832,1.6853468,-0.00016363254241946734,4.045106,4.045042,6.393414306682388e-05,1.6525383,1.6524781,6.019956054692521e-05
22.0,2.2,25.0,120.0,6.0,25.0,0.15748811,0.15773714,-0.00024903231872558385,1.539594,1.539224,0.000370054222107008,0.9957231,1.0009564,-0.005233271681213347
30.0,0.4,40.0,240.0,7.0,25.0,1.4798415,1.4799123,-7.082928161628033e-05,3.5406773,3.5428028,-0.002125490963745147,-0.31111956,-0.3202604,0.009140843572998048
9.0,3.7,25.0,300.0,4.5,50.0,0.31461382,0.31450316,0.0001106591223144493,-0.012728453,-0.013676412,0.0009479593175048835,1.4676718,1.4669992,0.0006725519760131249
21.0,2.2,40.0,260.0,5.5,10.0,0.8681532,0.8684101,-0.0002568855453490837,2.8178992,2.8190827,-0.001183472857666068,-0.33547568,-0.3372462,0.0017705167877197225
30.0,3.5,40.0,240.0,9.0,60.0,2.152774,2.1527421,3.19955352781065e-05,3.936179,3.9360948,8.412265319845957e-05,1.1586292,1.1504374,0.008191779000854549
11.0,2.8,40.0,30.0,4.0,50.0,1.1164533,1.1160918,0.00036148998565677104,1.3736337,1.3735905,4.3242332458559574e-05,-0.40495026,-0.39979386,-0.005156401116027831
17.0,1.8,35.0,140.0,5.5,50.0,1.077002,1.0777152,-0.0007131515075684547,1.6414336,1.6407982,0.0006353966110228537,0.3520841,0.35456163,-0.002477529753570573
20.0,0.8,25.0,70.0,9.0,30.0,0.35620415,0.3564865,-0.0002823478927612144,1.3027334,1.3021739,0.0005595213256834874,0.67270577,0.67345726,-0.000751490461120552
30.0,0.5,40.0,300.0,8.0,10.0,0.91992825,0.9194585,0.0004697526969910104,3.7168307,3.7218454,-0.0050146695617674375,-0.41453302,-0.41973752,0.0052045009341430415
30.0,4.3,40.0,240.0,9.0,60.0,1.9527264,1.9517591,0.0009672641357421075,3.976219,3.9764109,-0.00019196117248521105,1.5163839,1.5142859,0.002097986337280311
24.0,4.3,40.0,240.0,4.0,60.0,1.7037715,1.7047309,-0.0009594280227660512,2.889778,2.888653,0.0011248987884520112,1.0204785,1.0168892,0.003589287014770459
13.0,5.0,35.0,30.0,5.0,55.0,0.05749178,0.05695334,0.00053843932739258,1.0874283,1.0875068,-7.846862487803641e-05,1.1218956,1.1232297,-0.0013341483184814429
18.0,4.3,40.0,240.0,5.5,60.0,1.5514268,1.5512955,0.0001312683029175421,2.0822616,2.081808,0.0004535623474120065,0.92185634,0.9190848,0.0027715437461852677
25.0,2.9,35.0,290.0,4.5,30.0,0.8068794,0.80691725,-3.7848793029815475e-05,2.6232762,2.623763,-0.00048676632690414223,0.8703492,0.88031334,-0.00996411161788946
30.0,4.7,40.0,10.0,8.0,50.0,1.3363258,1.3362514,7.436465606680542e-05,4.1182213,4.1173673,0.0008539829589846448,0.9705684,0.9672015,0.00336691850280757
29.0,4.7,40.0,300.0,4.5,50.0,1.6093276,1.6096852,-0.00035764529724113814,3.5837412,3.5838084,-6.721195068370989e-05,1.403787,1.4072068,-0.0034197831314086713
30.0,4.7,40.0,120.0,8.0,50.0,1.4331229,1.4333549,-0.0002320266937256843,4.0441933,4.0436726,0.0005206678222657857,1.2328953,1.229034,0.0038612550888061925
30.0,4.5,40.0,30.0,9.0,60.0,1.611101,1.61077,0.0003310313034057266,4.1847377,4.183633,0.0011046823425289176,1.0176835,1.0139942,0.003689306011962934
30.0,4.7,35.0,120.0,8.0,50.0,0.81241226,0.81224376,0.00016850196289064368,3.393483,3.3936725,-0.00018957649230966211,1.9020882,1.9068116,-0.004723434716796815
30.0,4.7,40.0,40.0,9.0,60.0,1.5609393,1.5623105,-0.0013711880187987635,4.17841,4.1776924,0.0007176532531740776,1.1466508,1.1457728,0.0008779911682128549
30.0,4.5,40.0,20.0,7.5,55.0,1.4371394,1.4367108,0.00042859189910893214,4.11616,4.1163173,-0.0001573840759281353,0.9006945,0.9014991,-0.0008046105209350563
30.0,4.8,40.0,40.0,8.5,60.0,1.4989636,1.4980137,0.0009498944366455042,4.1599283,4.1598473,8.102183837888077e-05,1.1722047,1.1790577,-0.006852967105102525
30.0,4.8,40.0,40.0,9.0,60.0,1.5293858,1.5301074,-0.0007215948699950125,4.178318,4.178838,-0.0005199763183592054,1.1993557,1.1986881,0.0006676214736938135
30.0,4.5,40.0,40.0,9.0,60.0,1.6243812,1.6242182,0.00016298457794183818,4.1736403,4.174027,-0.00038674884033174095,1.0464315,1.0425656,0.0038659414428710015
30.0,4.9,25.0,270.0,9.0,60.0,0.5762257,0.5763815,-0.00015580200576781333,2.309479,2.3085885,0.0008904981842041693,3.3151393,3.3096209,0.005518393670654209
7.0,0.1,25.0,300.0,10.5,50.0,0.699602,0.69933283,0.00026917786590574533,0.33319974,0.33385485,-0.000655110543823223,1.1206976,1.1224964,-0.0017987824691771959
20.0,1.8,25.0,280.0,9.5,50.0,0.771228,0.77154636,-0.0003183445771789417,1.383694,1.3835621,0.00013195269622801042,1.5786716,1.5851805,-0.006508925407409771
30.0,4.2,40.0,180.0,9.0,60.0,1.8989345,1.8991079,-0.00017341647186275289,4.0310645,4.0306106,0.00045391034545883,1.29678,1.2943151,0.0024648901962280867
1.0,2.1,40.0,30.0,5.0,55.0,1.1447128,1.1440036,0.0007092057479858305,0.48734355,0.4877311,-0.0003875502716064183,-0.568655,-0.57026005,0.0016050359619140808
26.0,4.8,30.0,260.0,11.0,60.0,0.7278193,0.72836965,-0.0005503264602660929,2.4961774,2.4960902,8.723492126483379e-05,2.9358234,2.9329882,0.0028352405517577672
26.0,4.3,35.0,300.0,11.0,20.0,-0.12705314,-0.12740232,0.00034917840606690786,3.1443977,3.1458058,-0.0014080644042970825,1.6297793,1.6330836,-0.0033042611633300467
30.0,4.3,40.0,60.0,9.0,50.0,1.5459381,1.5459464,-8.265806579643709e-06,4.108675,4.1082926,0.0003824030517574073,0.92465127,0.9177835,0.00686776514434817
30.0,4.3,40.0,150.0,9.0,50.0,1.6036496,1.6036706,-2.0983758544979025e-05,4.0591283,4.059081,4.7284454345764004e-05,1.1438558,1.1426506,0.0012052101654052016
26.0,4.6,30.0,260.0,10.5,60.0,0.78787446,0.78820294,-0.0003284797796631045,2.4671235,2.466997,0.00012650845336903416,2.804061,2.7987745,0.005286435974121151
