metal_a_type,metal_a_concentration,metal_b_type,metal_molar_ratio_b_a,Model_Predicted_Adhesion,True_Adhesion,Adhesion_Error,Model_Predicted_Coverage,True_Coverage,Coverage_Error,Model_Predicted_Uniformity,True_Uniformity,Uniformity_Error
20.0,30.0,6.0,5.0,0.70438886,0.7043,8.885688781734569e-05,3.2125065,3.2124,0.00010653266906723857,2.2208772,2.2208002,7.697056274436065e-05
17.0,40.0,1.0,9.0,0.8023128,0.80231535,-2.5586524963205903e-06,2.2834494,2.283533,-8.35886077878989e-05,2.5178316,2.5178404,-8.836050414906538e-06
17.0,50.0,13.0,9.0,0.5809283,0.5809641,-3.577434692381143e-05,2.8050323,2.8053238,-0.0002915467346191747,3.6832218,3.6833088,-8.698298339826493e-05
17.0,30.0,6.0,9.0,0.8512536,0.85125613,-2.5012692260739655e-06,1.9329286,1.9329934,-6.483783569333212e-05,2.136089,2.1361034,-1.4313467407323088e-05
20.0,50.0,10.0,1.0,-0.14326489,-0.14350006,0.00023517028289796182,4.438021,4.4380007,2.0483013916106074e-05,2.9742985,2.974,0.00029847717285136355
19.0,40.0,4.0,6.0,0.686183,0.6862244,-4.1424230956987884e-05,3.1642528,3.1642737,-2.0941973876809072e-05,2.590117,2.5901575,-4.0522308349721925e-05
19.0,20.0,9.0,9.0,0.8466729,0.8466862,-1.3307429504449964e-05,2.195057,2.1950712,-1.4284716796986174e-05,2.2068582,2.2068322,2.5958111572244036e-05
17.0,40.0,15.0,10.0,0.70643437,0.7064075,2.686908721927228e-05,2.2454205,2.2453673,5.315593261734364e-05,3.381743,3.3819008,-0.0001578457458495386
20.0,20.0,4.0,6.0,0.8023857,0.8025,-0.00011431217193602627,2.74093,2.7408502,7.988041381823408e-05,1.821933,1.821775,0.00015803108215339812
20.0,50.0,17.0,4.0,-0.12197214,-0.12240006,0.0004279163499450733,4.024041,4.0233755,0.0006656758422849407,3.8772378,3.8769,0.00033779678344725284
17.0,30.0,11.0,10.0,0.8386457,0.8387009,-5.5203359985323e-05,1.8895857,1.889971,-0.0003852665863037785,2.5448835,2.5453062,-0.0004227103912355368
19.0,40.0,15.0,8.0,0.58700174,0.58698094,2.0800932464593025e-05,2.9698355,2.9698713,-3.578020935046666e-05,3.4868305,3.4868953,-6.482705383303866e-05
20.0,30.0,7.0,5.0,0.6792341,0.67919993,3.415746719359625e-05,3.2256823,3.225475,0.00020725860595716128,2.2710261,2.27095,7.613449096677272e-05
20.0,50.0,18.0,5.0,-0.04383892,-0.04430005,0.0004611317909240728,3.9156127,3.9155998,1.2897601318506702e-05,4.112926,4.1132,-0.00027399368286129544
20.0,50.0,13.0,2.0,-0.15902215,-0.1595,0.0004778475761413603,4.291637,4.291275,0.0003619438171389433,3.2825842,3.2821,0.0004841903686525484
19.0,30.0,7.0,7.0,0.7938293,0.79378223,4.709186126705678e-05,2.688984,2.688467,0.0005169172363279628,2.30588,2.305774,0.00010606973266602537
16.0,50.0,10.0,10.0,0.71631145,0.71627414,3.731477294921515e-05,2.533326,2.5333865,-6.058943176290299e-05,3.4405375,3.4404845,5.2952697753738676e-05
19.0,50.0,7.0,5.0,0.37701213,0.37722698,-0.0002148464016723528,3.7661688,3.766254,-8.516722106932662e-05,3.1835384,3.1836088,-7.036311035157894e-05
18.0,50.0,14.0,8.0,0.47547638,0.47550792,-3.1535837097140806e-05,3.135419,3.1354058,1.3091906738260661e-05,3.804074,3.804024,5.0048995971607724e-05
17.0,20.0,5.0,10.0,0.86197686,0.8619338,4.3061953735379355e-05,1.4890699,1.4890511,1.8838659668007907e-05,1.7388399,1.7387431,9.676473083497505e-05
16.0,50.0,2.0,10.0,0.71178126,0.71168464,9.66233514404502e-05,2.5401773,2.5404599,-0.00028255472412119786,3.1549585,3.1550534,-9.491344299306093e-05
19.0,40.0,3.0,6.0,0.6910368,0.691081,-4.417958831781643e-05,3.151746,3.151845,-9.896537780740289e-05,2.563629,2.5636375,-8.588027954115063e-06
18.0,20.0,4.0,9.0,0.86922574,0.8692474,-2.1659567260745582e-05,1.8107486,1.8106585,9.00771179199733e-05,1.7578112,1.7577094,0.00010178869781496402
19.0,50.0,11.0,6.0,0.39198616,0.39214015,-0.00015398852958681264,3.6450548,3.6452093,-0.00015448280029284334,3.5063753,3.5063984,-2.308719482435606e-05
20.0,50.0,19.0,5.0,-0.114516854,-0.11495,0.00043314571380614897,3.8845484,3.8840249,0.0005235256744384742,4.216283,4.2163,-1.71554565433496e-05
19.0,40.0,5.0,6.0,0.6769385,0.6769678,-2.9325821685799447e-05,3.1741805,3.1742525,-7.199234008803401e-05,2.6223073,2.622277,3.0300567626984076e-05
17.0,20.0,3.0,10.0,0.866686,0.8666733,1.2686518859883478e-05,1.4315696,1.4314276,0.0001419762634278232,1.6449817,1.6448246,0.00015714190521243232
19.0,30.0,13.0,9.0,0.79141843,0.7914717,-5.3266810607910386e-05,2.525498,2.5254197,7.821336059565809e-05,2.9333713,2.9332635,0.00010780546569844063
19.0,50.0,17.0,7.0,0.24976292,0.24969012,7.280252540589616e-05,3.4492185,3.4488227,0.0003958115814208796,4.111517,4.1115775,-6.054748535166965e-05
18.0,20.0,5.0,9.0,0.8612772,0.8612592,1.8022633361813867e-05,1.8386865,1.8386164,7.006621704097604e-05,1.8073429,1.8071737,0.00016918692474354735
19.0,20.0,6.0,8.0,0.8430225,0.8430163,6.225310516305704e-06,2.247781,2.247645,0.00013603828430186482,1.9307452,1.9306126,0.00013264402618418103
17.0,50.0,1.0,9.0,0.6679431,0.6679009,4.222000274656246e-05,2.8406887,2.840882,-0.00019329455566419185,3.1914644,3.1914983,-3.387586669933995e-05
19.0,50.0,12.0,6.0,0.35553163,0.3557086,-0.0001769670997619488,3.6302927,3.6304133,-0.0001206459625242573,3.5705612,3.5705929,-3.172942199691775e-05
18.0,20.0,1.0,9.0,0.86675775,0.8668119,-5.414948883053494e-05,1.7123613,1.7120848,0.000276535754394569,1.6432163,1.6429157,0.00030055232696524214
20.0,20.0,16.0,10.0,0.69373035,0.69379985,-6.949569091796448e-05,2.4554627,2.4551501,0.0003125941680908184,3.1250362,3.1246748,0.0003614396240232409
18.0,30.0,7.0,8.0,0.81718946,0.81725276,-6.330496765138971e-05,2.3007264,2.3006938,3.261372680674057e-05,2.2471132,2.2470367,7.652784423806125e-05
19.0,40.0,11.0,7.0,0.64106745,0.64111775,-5.0304721832317156e-05,3.091764,3.0917659,-1.9267639159714633e-06,3.0447443,3.0447059,3.835315856948185e-05
17.0,50.0,14.0,9.0,0.5451159,0.5451193,-3.411881256076832e-06,2.7864919,2.7864356,5.6270880127051726e-05,3.7607942,3.7606933,0.00010086275024434599
19.0,50.0,1.0,5.0,0.41297272,0.41311648,-0.00014376152275086262,3.7538192,3.7540805,-0.00026127278137222376,3.058629,3.05884,-0.00021096405029297216
20.0,50.0,14.0,3.0,-0.0786922,-0.07910002,0.0004078222003173759,4.1845055,4.1840005,0.0005049626464845858,3.4880207,3.4876,0.0004206584930419588
20.0,10.0,11.0,10.0,0.733246,0.73279995,0.00044607842330934844,2.193133,2.193775,-0.0006418842315674134,2.303421,2.3037999,-0.0003788794921875116
20.0,40.0,17.0,7.0,0.4082867,0.4082749,1.1790711975101509e-05,3.3530867,3.35305,3.670997619620309e-05,3.7377362,3.7378,-6.377487182618324e-05
18.0,40.0,11.0,8.0,0.69023263,0.6902487,-1.6065455627489733e-05,2.7063968,2.706416,-1.918183898919068e-05,2.9937155,2.9936998,1.5724673462003125e-05
16.0,40.0,1.0,10.0,0.81371987,0.81373864,-1.877134002681302e-05,1.9690394,1.9690626,-2.315984497069934e-05,2.4644234,2.4643636,5.9818045043957824e-05
20.0,40.0,3.0,2.0,0.38349345,0.38362494,-0.00013148673576357517,3.9084167,3.9089,-0.0004832519531250412,2.3032734,2.3033495,-7.606059265130583e-05
19.0,40.0,2.0,6.0,0.6915042,0.69153756,-3.33795686340288e-05,3.136952,3.136966,-1.4076629638815064e-05,2.5426836,2.5427177,-3.409862060532731e-05
18.0,30.0,14.0,10.0,0.78962237,0.78961843,3.936428375261869e-06,2.1506948,2.150832,-0.00013715289306626133,2.9647942,2.9648554,-6.124106445293265e-05
18.0,50.0,15.0,8.0,0.43180293,0.4318447,-4.177155227663709e-05,3.1144142,3.1144385,-2.4284912109262535e-05,3.8867402,3.8867133,2.69076721193251e-05
20.0,10.0,1.0,9.0,0.8620843,0.86225,-0.00016567087173458006,1.9681392,1.967225,0.0009141716003417955,1.5641538,1.5633999,0.0007538904739379237
20.0,40.0,4.0,2.0,0.36763057,0.36769995,-6.937887306213142e-05,3.9166203,3.91705,-0.0004297454833985803,2.3253527,2.3253748,-2.2131237793043823e-05
19.0,30.0,3.0,6.0,0.7669205,0.7669691,-4.859304580684398e-05,2.7309232,2.7308118,0.0001113758117674557,2.046629,2.0465846,4.435202636710045e-05
19.0,40.0,16.0,8.0,0.53450435,0.5344243,8.005400009158947e-05,2.955915,2.956,-8.502578735347655e-05,3.5832784,3.5834153,-0.0001368824127196966
19.0,30.0,14.0,9.0,0.74665517,0.7466401,1.506614913937554e-05,2.5254705,2.5256238,-0.00015330477600095094,3.027001,3.0271084,-0.00010749591674796832
16.0,30.0,8.0,10.0,0.8456103,0.8456321,-2.1779431915280867e-05,1.6366044,1.6365918,1.2628291320870844e-05,2.18866,2.1886058,5.410638732916695e-05
19.0,40.0,6.0,6.0,0.6633046,0.6633111,-6.4730583191341395e-06,3.1817634,3.1817818,-1.83894317626887e-05,2.660006,2.659997,9.046295165848761e-06
19.0,40.0,1.0,6.0,0.68736297,0.6875941,-0.0002311310783386089,3.1202114,3.119637,0.0005743628387451238,2.5270653,2.527398,-0.0003327229003904364
20.0,20.0,5.0,6.0,0.78508544,0.78512496,-3.9520317993146925e-05,2.7680776,2.768,7.76119232179795e-05,1.8695594,1.86925,0.00030940723419181637
20.0,40.0,14.0,6.0,0.45441514,0.45424998,0.00016516253616333243,3.4875593,3.4876,-4.0681457519564646e-05,3.3300097,3.330025,-1.5301132202161227e-05
16.0,40.0,11.0,10.0,0.7832277,0.78322554,2.142113647463084e-06,2.0365987,2.0364704,0.00012828240356466125,2.8925235,2.8924031,0.00012042714538562649
19.0,20.0,7.0,8.0,0.8227746,0.8228098,-3.5210938262975056e-05,2.27108,2.2710738,6.217089843829626e-06,1.9909644,1.9909822,-1.778731079093987e-05
19.0,30.0,2.0,6.0,0.7709982,0.7710507,-5.252008743283909e-05,2.708343,2.7083077,3.532902221659029e-05,2.0185888,2.01854,4.878135681174456e-05
20.0,30.0,15.0,8.0,0.6493945,0.6492499,0.00014461217651362546,2.9318585,2.9321249,-0.0002663604187009838,3.1884146,3.1887496,-0.0003350263305663681
20.0,40.0,8.0,4.0,0.47331405,0.47329992,1.412685974122585e-05,3.7186904,3.7184498,0.00024059535522447106,2.6909885,2.690875,0.0001135406494139346
16.0,50.0,14.0,10.0,0.6129847,0.6129689,1.581689224239291e-05,2.4710016,2.4710498,-4.817493896469571e-05,3.717659,3.7176008,5.8196582031211364e-05
16.0,40.0,12.0,10.0,0.75593853,0.7559742,-3.567003173832184e-05,2.0298464,2.0297365,0.00010992982482926905,2.9660552,2.966007,4.815480041520104e-05
18.0,30.0,8.0,8.0,0.79710585,0.7971396,-3.375121078486032e-05,2.3121164,2.3121269,-1.0515493774398976e-05,2.3048482,2.3047764,7.179412231428373e-05
18.0,50.0,5.0,7.0,0.5609649,0.56114733,-0.0001824476261902408,3.2959585,3.2955308,0.0004277189819337224,3.1953738,3.1953976,-2.3826425171069587e-05
17.0,50.0,15.0,9.0,0.50488293,0.5048746,8.331709289599587e-06,2.7651596,2.7650976,6.200693359392773e-05,3.8436499,3.8436773,-2.7435803222619626e-05
20.0,10.0,5.0,9.0,0.83507663,0.8352499,-0.00017326988449095637,2.1402342,2.1396248,0.0006094319488525457,1.7655594,1.765,0.000559434890747168
18.0,40.0,5.0,7.0,0.7077769,0.7077987,-2.1795893859866133e-05,2.783304,2.7833397,-3.57239410400112e-05,2.572304,2.5722923,1.1710391235375539e-05
20.0,20.0,11.0,8.0,0.7581037,0.7580748,2.892829437250999e-05,2.63905,2.63905,6.866454960174906e-09,2.439504,2.4394999,4.008157348689423e-06
20.0,30.0,18.0,9.0,0.5824134,0.58229995,0.0001134253776550187,2.8124456,2.8131998,-0.0007541594360351844,3.6284275,3.6289997,-0.0005721945068359879
18.0,20.0,10.0,10.0,0.8331711,0.8331474,2.372922668458788e-05,1.8353472,1.8354845,-0.00013732440185543204,2.2153153,2.2154174,-0.00010205805053731254
20.0,30.0,12.0,7.0,0.6918192,0.6919,-8.080902099605325e-05,3.0383584,3.0382998,5.8649935913202e-05,2.8074265,2.8073,0.0001264526367186214
20.0,50.0,11.0,1.0,-0.18873078,-0.18915005,0.00041927369003294523,4.420112,4.4198256,0.00028653302612280385,3.0271697,3.0267,0.0004697044372559134
19.0,20.0,10.0,9.0,0.8158426,0.8158296,1.3028479003862614e-05,2.212646,2.2127,-5.399246215809228e-05,2.2853708,2.285402,-3.117327880852727e-05
20.0,30.0,19.0,9.0,0.5148784,0.5145999,0.00027849221954345804,2.8023858,2.8030746,-0.0006887929626464562,3.7508461,3.7519498,-0.0011036524627683342
19.0,40.0,7.0,6.0,0.64526814,0.6452546,1.3542223358142813e-05,3.1867652,3.1868606,-9.540606079116998e-05,2.7032838,2.7033165,-3.27132263184815e-05
20.0,40.0,9.0,4.0,0.44047177,0.44047496,-3.191620788600691e-06,3.7175174,3.71745,6.737594604500075e-05,2.7438333,2.7437003,0.0001330034515381051
19.0,30.0,8.0,7.0,0.77021146,0.7702506,-3.914179382324967e-05,2.7003312,2.7002714,5.9811090087791285e-05,2.363286,2.3632188,6.721837158218946e-05
19.0,30.0,17.0,10.0,0.6983593,0.6983848,-2.548937301638521e-05,2.420104,2.419175,0.0009290267944335184,3.4472392,3.4472532,-1.4039462280290849e-05
18.0,30.0,9.0,8.0,0.7726161,0.7726264,-1.0311609649704678e-05,2.3210208,2.3211093,-8.845840148907769e-05,2.3681176,2.368116,1.5708770750855194e-06
20.0,30.0,3.0,4.0,0.6738669,0.6740499,-0.00018297237625120033,3.280298,3.280325,-2.7005386352474403e-05,2.0158448,2.01575,9.482192993148786e-05
16.0,30.0,2.0,10.0,0.85926557,0.85929,-2.4434127807615447e-05,1.5358018,1.5356969,0.00010486830291744909,1.9228325,1.9226321,0.00020038901367191997
20.0,50.0,12.0,1.0,-0.23861915,-0.23920007,0.0005809212687682974,4.399723,4.3992004,0.0005226529785158363,3.085631,3.085,0.0006308937072754262
17.0,40.0,11.0,9.0,0.7374924,0.737618,-0.0001256174736022908,2.3546686,2.3546512,1.7417248534989938e-05,2.9429333,2.9429321,1.2209991453460134e-06
18.0,50.0,6.0,7.0,0.55424035,0.5545342,-0.0002938540451049576,3.294761,3.2950635,-0.00030255754089347775,3.226061,3.226287,-0.00022589427185071287
20.0,10.0,1.0,8.0,0.8175571,0.81769997,-0.00014287351867681153,2.1143258,2.1136749,0.0006508617950440332,1.5097231,1.509,0.0007230672836304741
17.0,30.0,7.0,9.0,0.8389558,0.8389615,-5.680393219020807e-06,1.9465101,1.9465055,4.576522827148821e-06,2.1885798,2.1885376,4.219774475089366e-05
18.0,50.0,16.0,8.0,0.38381872,0.38378158,3.713581077574579e-05,3.0909982,3.0910215,-2.3327239990322823e-05,3.974934,3.9750025,-6.839889526366605e-05
19.0,40.0,12.0,7.0,0.60360026,0.60361123,-1.0966404418999431e-05,3.0861504,3.0861452,5.207791137884499e-06,3.1174438,3.1174254,1.8399972534055564e-05
17.0,30.0,8.0,9.0,0.8222656,0.82226676,-1.1349999999854532e-06,1.9575522,1.9575672,-1.500540466303768e-05,2.2465663,2.2465718,-5.504376220599738e-06
19.0,30.0,15.0,9.0,0.69748694,0.69740844,7.849704605100705e-05,2.523162,2.523378,-0.00021611187744152716,3.126265,3.1265528,-0.00028775101928690816
19.0,50.0,8.0,5.0,0.35566434,0.3558454,-0.00018105735816953406,3.7594984,3.7597082,-0.00020984222717279621,3.2238865,3.2240033,-0.00011681013183606481
20.0,20.0,8.0,7.0,0.783767,0.78374994,1.7044939575217022e-05,2.7099507,2.7099001,5.058550109859894e-05,2.1250262,2.1249747,5.1526043701066726e-05
20.0,30.0,13.0,7.0,0.64557856,0.64550006,7.850321334834653e-05,3.0396287,3.039775,-0.00014625587463390488,2.893694,2.8938498,-0.00015587604980460412
20.0,20.0,17.0,10.0,0.6345329,0.6338249,0.0007080284667968506,2.4566746,2.4591,-0.002425424194335779,3.242168,3.2449498,-0.0027818503234864345
20.0,10.0,6.0,9.0,0.8175005,0.8174999,5.720687866750396e-07,2.177045,2.1766,0.0004451068878172926,1.8297287,1.8294001,0.0003286225723266867
20.0,40.0,18.0,7.0,0.34372935,0.34350005,0.00022929699058532593,3.333914,3.33465,-0.0007359584808348529,3.8444722,3.845225,-0.0007528301239014823
20.0,40.0,2.0,2.0,0.39494836,0.39514995,-0.00020158669586184397,3.8977265,3.8983002,-0.0005736642028808525,2.2867703,2.2869248,-0.00015445621948240174
16.0,50.0,1.0,10.0,0.69145584,0.691311,0.00014484106445311618,2.5298686,2.5303195,-0.00045089724731450787,3.1444063,3.1445742,-0.00016788133544931583
18.0,50.0,7.0,7.0,0.54343474,0.54352105,-8.631088714594615e-05,3.2920566,3.2921462,-8.963948364248964e-05,3.262809,3.2627761,3.293816223148838e-05
19.0,20.0,2.0,7.0,0.820132,0.82020324,-7.12228643798829e-05,2.255898,2.2557895,0.00010849880981433913,1.6767522,1.676623,0.00012920966339113882
20.0,40.0,0.0,0.0,0.2323319,0.23249996,-0.00016805821128845766,4.100671,4.1012497,-0.0005788854858401749,2.0732443,2.071875,0.0013693332672120029
15.0,40.0,6.0,10.0,0.7897272,0.7897382,-1.0989001464789538e-05,1.8181834,1.8181535,2.9922088623068888e-05,2.4627273,2.462666,6.1308273315408e-05
18.0,40.0,4.0,7.0,0.7136092,0.7136368,-2.758140258785069e-05,2.7736878,2.7737322,-4.436049194334046e-05,2.5398831,2.5398777,5.436749267673235e-06
19.0,20.0,13.0,10.0,0.78454006,0.78454936,-9.302817687961706e-06,2.1415548,2.1415768,-2.1967541504075427e-05,2.638593,2.6386216,-2.8641549682628664e-05
16.0,50.0,13.0,10.0,0.6454039,0.6453952,8.721604156547436e-06,2.4898703,2.4903085,-0.00043819017028789986,3.6397781,3.6399214,-0.00014326279296872357
20.0,40.0,11.0,5.0,0.47594535,0.47592494,2.0413507995586944e-05,3.609389,3.6094,-1.0933303832949548e-05,2.9810905,2.9810498,4.074565429679211e-05
20.0,50.0,13.0,1.0,-0.29289466,-0.29365003,0.0007553685734558169,4.3769016,4.376126,0.0007756265869138801,3.1496937,3.1489,0.0007937274932863225
20.0,20.0,9.0,7.0,0.75137424,0.751325,4.9244689941385644e-05,2.7286203,2.7288,-0.00017970924377452846,2.1961207,2.19625,-0.00012926101684573865
19.0,30.0,18.0,10.0,0.6386118,0.63850325,0.00010854351806643958,2.4102457,2.4111288,-0.000883143032837097,3.5642786,3.5648978,-0.0006191973999021272
16.0,30.0,9.0,10.0,0.8279481,0.8279558,-7.706585693378898e-06,1.644767,1.6448326,-6.555402526853271e-05,2.2524981,2.2525346,-3.6450128173992624e-05
19.0,50.0,9.0,5.0,0.32987517,0.33006388,-0.00018870881546018126,3.7505023,3.750712,-0.00020965205383305374,3.2699394,3.269998,-5.85773925783073e-05
20.0,30.0,10.0,6.0,0.6745432,0.67449987,4.333192337035996e-05,3.138972,3.139,-2.7956008910923202e-05,2.5529916,2.5530002,-8.571353149466887e-06
19.0,30.0,4.0,6.0,0.75844556,0.7584875,-4.193906784055734e-05,2.7508514,2.7508655,-1.4107254028505878e-05,2.080272,2.0802298,4.215930480944152e-05
19.0,30.0,10.0,8.0,0.8047528,0.804777,-2.4173309326136483e-05,2.6133928,2.6133184,7.442989501971198e-05,2.5901747,2.5901191,5.557498779307224e-05
20.0,30.0,16.0,8.0,0.59237814,0.5921999,0.00017823949584960808,2.927673,2.9277997,-0.00012659857482910652,3.293267,3.2934997,-0.0002326883575438643
20.0,40.0,19.0,7.0,0.27467445,0.27432492,0.0003495253907012663,3.313764,3.3138,-3.5904693603594495e-05,3.9577856,3.9582498,-0.00046419361572258566
17.0,30.0,1.0,9.0,0.84670806,0.8467298,-2.1740689086890974e-05,1.8287652,1.8286844,8.075388488770763e-05,1.9580532,1.9579322,0.00012103123931894721
18.0,40.0,3.0,7.0,0.71509343,0.7150751,1.83338569641478e-05,2.7615964,2.7616742,-7.775873107895848e-05,2.513058,2.5130632,-5.252841186464963e-06
18.0,20.0,6.0,9.0,0.84888667,0.848871,1.5668682098346487e-05,1.8642637,1.8641243,0.00013935375518792092,1.8622781,1.8622383,3.9803828430162724e-05
17.0,50.0,16.0,9.0,0.46024552,0.46022972,1.5799876480093733e-05,2.7414412,2.7413096,0.00013164984741198538,3.932241,3.9322617,-2.0737017822458625e-05
18.0,30.0,11.0,9.0,0.8055433,0.80552894,1.4363489685087494e-05,2.2377894,2.2378542,-6.480752868665007e-05,2.6053715,2.6054158,-4.432478027327491e-05
19.0,40.0,8.0,6.0,0.6228039,0.6227981,5.826467895486687e-06,3.189489,3.1894896,-7.12213134690387e-07,2.7522466,2.7522361,1.0518270873838276e-05
19.0,20.0,11.0,9.0,0.78056234,0.7805729,-1.0558786773695594e-05,2.2277157,2.2278793,-0.00016356933288586006,2.369467,2.3695717,-0.00010467996520979739
17.0,50.0,7.0,8.0,0.5914083,0.5914141,-5.787679290825132e-06,2.9378502,2.9379845,-0.00013426310730002555,3.2201018,3.2201722,-7.03666564940697e-05
20.0,40.0,5.0,2.0,0.34737644,0.34737495,1.4859951019130513e-06,3.922398,3.9227498,-0.0003517096374512363,2.3530526,2.353,5.261611938456312e-05
20.0,30.0,2.0,4.0,0.6838554,0.6840999,-0.00024448560943601816,3.258948,3.2589998,-5.171230773903801e-05,1.98949,1.9893999,9.013219604492306e-05
16.0,50.0,15.0,10.0,0.576123,0.5761426,-1.9600808715769524e-05,2.4493654,2.4493406,2.4777426147259973e-05,3.8009644,3.8008795,8.485546874981154e-05
20.0,20.0,14.0,9.0,0.7083231,0.70809996,0.00022316107086184367,2.5543513,2.55545,-0.0010986701965332024,2.812109,2.8128247,-0.0007157064697267401
20.0,40.0,15.0,6.0,0.40020448,0.40012497,7.950969436643085e-05,3.4749763,3.475,-2.369880676278413e-05,3.4191308,3.41925,-0.0001191978454588849
18.0,30.0,3.0,7.0,0.7790001,0.7789764,2.370347366331682e-05,2.336884,2.3367336,0.00015042175903312582,1.9895207,1.989458,6.266898345952399e-05
19.0,20.0,1.0,7.0,0.8208779,0.82095987,-8.19603396606805e-05,2.2218056,2.2216606,0.0001449725097657506,1.6458176,1.6456532,0.0001644374435425533
16.0,50.0,17.0,10.0,0.48927516,0.48928994,-1.4782548370340098e-05,2.3987079,2.3985717,0.0001361666687009766,3.9841242,3.9842374,-0.00011321634521488377
17.0,30.0,12.0,10.0,0.8069594,0.8069563,3.0906402588293247e-06,1.8927305,1.892783,-5.252552795420584e-05,2.6270769,2.6271403,-6.343575744649499e-05
18.0,40.0,15.0,9.0,0.64755034,0.647575,-2.4655532836925786e-05,2.5908797,2.5908267,5.29787261962511e-05,3.434308,3.4342787,2.935206298815274e-05
19.0,50.0,4.0,4.0,0.30574524,0.3059822,-0.00023695597381589995,3.862092,3.862203,-0.00011098187255864644,2.9780927,2.9782138,-0.00012112955932597202
19.0,50.0,18.0,7.0,0.1895757,0.18940857,0.0001671319519805925,3.4203932,3.4208765,-0.00048327146911608665,4.2102265,4.210772,-0.0005454642028812628
20.0,30.0,1.0,4.0,0.6896325,0.68974996,-0.0001174846238708449,3.2351882,3.235225,-3.6754226684365676e-05,1.9686781,1.9686499,2.821679840092628e-05
16.0,40.0,6.0,9.0,0.7608075,0.76077414,3.337419067384051e-05,2.108891,2.1086838,0.00020721028442372003,2.5117545,2.5116415,0.00011301278686515204
17.0,50.0,6.0,8.0,0.5990048,0.59900886,-4.054911956763441e-06,2.9411712,2.9412723,-0.00010113071899420234,3.183368,3.183388,-2.0032394409064125e-05
20.0,50.0,16.0,3.0,-0.19914418,-0.19980012,0.0006559354106140114,4.1327095,4.1318,0.0009095031738279857,3.649552,3.649,0.0005521068572997834
19.0,20.0,3.0,7.0,0.8150555,0.8150467,8.789540100084814e-06,2.2875009,2.2874687,3.215830688496624e-05,1.7132542,1.7131927,6.151333312987006e-05
